Longitude,Latitude,polygon_area,polygon_perimeter,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_250,units_density_500,population_density_250,population_density_500
-73.90824,40.80463667,1.6295813489037902e-10,7.972370351091479e-05,3.0,45.0,2.3570032908893617,2.3403276879851953,1.5527111159476303,1.34878154098308,49.0,494.0,273.0,988.0
-73.90812,40.804555,0.0,0.0,3.0,46.0,2.384393746401094,2.2884606303450896,1.5358070669044728,1.1980682480797122,49.0,380.0,273.0,988.0
-73.90805,40.80449833,0.0,0.0,3.0,44.0,2.38884110549269,2.29412116672659,1.4998005480415746,1.2097990598712614,49.0,372.0,59.0,856.0
-73.90797167,40.80446,0.0,0.0,3.0,43.0,2.4278302493462283,2.2958615286598834,1.46900441433661,1.2131608696311644,61.0,370.0,59.0,856.0
-73.90789,40.80441167,0.0,0.0,3.0,43.0,2.4278302493462283,2.304100062110787,1.46900441433661,1.218333419195379,61.0,353.0,59.0,856.0
-73.90774667,40.80431833,0.0,0.0,3.0,42.0,2.437337588220589,2.29962149305592,1.4838365913345017,1.2440057148101165,59.0,347.0,59.0,800.0
-73.90767833,40.804275,0.0,0.0,3.0,42.0,2.4363677159785477,2.31707041628606,1.500589534520556,1.2509977154771335,59.0,339.0,59.0,591.0
-73.907605,40.804235,0.0,0.0,3.0,40.0,2.4697716163501418,2.30611493386138,1.501678915835332,1.2668454195966639,58.0,325.0,59.0,591.0
-73.907515,40.80420833,0.0,0.0,5.0,39.0,2.4809566548346687,2.27496686327628,1.5176796321408061,1.2529408095162222,56.0,309.0,59.0,591.0
-73.90745167,40.804175,0.0,0.0,6.0,40.0,2.4809566548346687,2.2587731890417495,1.5176796321408061,1.2715902543994615,56.0,300.0,59.0,591.0
-73.90736167,40.804135,0.0,0.0,5.0,40.0,2.55692737272271,2.2954664084752685,1.5369734244880482,1.3293346256405263,53.0,280.0,59.0,591.0
-73.90721833,40.80409667,0.0,0.0,5.0,39.0,2.528785157803085,2.340873727607098,1.515951124974701,1.3444056266899207,53.0,274.0,59.0,591.0
-73.90718,40.80413667,0.0,0.0,5.0,38.0,2.5559023453827305,2.31896078818858,1.5328414583994832,1.3212222036586605,51.0,273.0,59.0,591.0
-73.907135,40.80417833,0.0,0.0,5.0,37.0,2.5559023453827305,2.314646917331031,1.5328414583994832,1.338533766408133,51.0,273.0,59.0,591.0
-73.90709,40.80422333,0.0,0.0,5.0,37.0,2.57053135447175,2.313157142109955,1.5501897575600616,1.3444572371855565,50.0,273.0,59.0,591.0
-73.90704333,40.80427167,0.0,0.0,5.0,37.0,2.57053135447175,2.348415241190043,1.5501897575600616,1.3510319464971898,50.0,270.0,59.0,591.0
-73.906985,40.80432667,0.0,0.0,5.0,38.0,2.5729778244069212,2.362247128730888,1.5709262166889524,1.344717480543365,50.0,268.0,59.0,332.0
-73.90693,40.80438,0.0,0.0,5.0,38.0,2.531583671133055,2.375098516737783,1.570434793526442,1.3444895993026347,51.0,267.0,59.0,332.0
-73.906875,40.80442667,0.0,0.0,6.0,37.0,2.545950797379894,2.386023716254417,1.5890492501524425,1.355237059436845,50.0,262.0,59.0,332.0
-73.90682833,40.80446833,0.0,0.0,6.0,38.0,2.588893875084891,2.3800043409235783,1.589649825739339,1.316546613631617,49.0,261.0,59.0,332.0
-73.90678333,40.8045,0.0,0.0,6.0,37.0,2.5920047867481624,2.3800043409235783,1.6120911217873628,1.316546613631617,49.0,261.0,59.0,332.0
-73.90674167,40.80451333,0.0,0.0,6.0,36.0,2.5920047867481624,2.3876044277420503,1.6120911217873628,1.3285386928050353,49.0,256.0,59.0,332.0
-73.9067,40.80451,0.0,0.0,6.0,35.0,2.5920047867481624,2.3724045474107545,1.6120911217873628,1.3186626629417144,49.0,255.0,59.0,332.0
-73.90665667,40.80448833,0.0,0.0,6.0,34.0,2.5920047867481624,2.3800046402150556,1.6120911217873628,1.3309659333852653,49.0,252.0,59.0,332.0
-73.90660667,40.80445333,0.0,0.0,5.0,34.0,2.5800049275348726,2.3412546122313027,1.634085159545046,1.292387861322898,48.0,137.0,59.0,332.0
-73.90655667,40.80441167,0.0,0.0,6.0,34.0,2.6278838647328993,2.3462547368862023,1.6349951530482296,1.2919864052372894,45.0,123.0,59.0,332.0
-73.90649,40.80436667,0.0,0.0,5.0,34.0,2.5800049275348726,2.3466715563556493,1.634085159545046,1.2934025641077709,46.0,118.0,59.0,332.0
-73.906415,40.80432333,0.0,0.0,6.0,34.0,2.4593598570746864,2.3466715563556493,1.5075508178602286,1.2934025641077709,43.0,118.0,59.0,332.0
-73.90633,40.804275,0.0,0.0,6.0,33.0,2.2746718523105094,2.3437409978827977,1.1362513007671873,1.307385811542581,42.0,118.0,59.0,332.0
-73.90624167,40.80422333,0.0,0.0,6.0,32.0,2.281295726973732,2.358671453414829,1.1183630746696198,1.3068909014471164,42.0,117.0,59.0,332.0
-73.90606,40.80412,0.0,0.0,7.0,30.0,2.2746718523105094,2.3288422186899367,1.1362513007671875,1.2667253789493926,42.0,111.0,59.0,332.0
-73.90597,40.80407,0.0,0.0,7.0,29.0,2.2600047012705167,2.32476703342065,1.174759214243637,1.2791134811176526,42.0,107.0,59.0,273.0
-73.90573333,40.80394333,0.0,0.0,7.0,29.0,2.2696345050212763,2.3697486526502995,1.1952305167666735,1.3005909995692233,40.0,103.0,59.0,59.0
-73.90568167,40.803915,0.0,0.0,7.0,29.0,2.261543064180925,2.3745505832041993,1.2172729728062408,1.3083219766497747,40.0,100.0,59.0,59.0
-73.90563,40.80389167,2.8036987318994613e-12,6.964857731813555e-06,7.0,28.0,2.261543064180925,2.340005196141097,1.2172729728062408,1.2815374739194918,40.0,79.0,59.0,59.0
-73.90562667,40.803875,2.8036987318994613e-12,6.964857731813555e-06,7.0,28.0,2.261543064180925,2.340005196141097,1.2172729728062408,1.2815374739194918,40.0,79.0,59.0,59.0
-73.905605,40.80382333,2.8036987318994613e-12,6.964857731813555e-06,7.0,28.0,2.261543064180925,2.340005196141097,1.2172729728062408,1.2815374739194918,40.0,79.0,59.0,59.0
-73.90562833,40.803785,2.8036987318994613e-12,6.964857731813555e-06,7.0,29.0,2.261543064180925,2.3226025312561474,1.2172729728062408,1.282195787270572,40.0,80.0,59.0,59.0
-73.90566833,40.80373833,5.3824984223180576e-11,3.3965990560755976e-05,7.0,29.0,2.261543064180925,2.3017771507180167,1.2172729728062408,1.2749241360812384,40.0,84.0,59.0,59.0
-73.90572167,40.80368667,5.3824984223180576e-11,3.3965990560755976e-05,7.0,29.0,2.261543064180925,2.3017771507180167,1.2172729728062408,1.2749241360812384,40.0,84.0,59.0,59.0
-73.90577667,40.80363333,5.3824984223180576e-11,3.3965990560755976e-05,7.0,30.0,2.261543064180925,2.3017771507180167,1.2172729728062408,1.2749241360812384,40.0,84.0,59.0,59.0
-73.90583167,40.80357833,5.3824984223180576e-11,3.3965990560755976e-05,7.0,30.0,2.251856284026076,2.281980184033622,1.1955389612545515,1.267655755915599,42.0,89.0,59.0,59.0
-73.90588333,40.80352833,5.3824984223180576e-11,3.3965990560755976e-05,7.0,31.0,2.251856284026076,2.281980184033622,1.1955389612545515,1.267655755915599,42.0,89.0,59.0,273.0
-73.90592667,40.80348333,5.3824984223180576e-11,3.3965990560755976e-05,7.0,31.0,2.251856284026076,2.281980184033622,1.1955389612545515,1.267655755915599,42.0,89.0,59.0,273.0
-73.90596667,40.80344333,5.3824984223180576e-11,3.3965990560755976e-05,7.0,31.0,2.1846199872578485,2.2637084313562097,1.1671450514843682,1.2753128618742102,41.0,90.0,59.0,273.0
-73.906,40.80340833,5.3824984223180576e-11,3.3965990560755976e-05,8.0,31.0,2.1846199872578485,2.2573540113235295,1.1671450514843682,1.2700250798864268,41.0,94.0,59.0,273.0
-73.90602333,40.80338333,5.3824984223180576e-11,3.3965990560755976e-05,8.0,30.0,2.140745172914965,2.2542902730934875,1.1669724422072103,1.2627512951963489,42.0,108.0,59.0,273.0
-73.90607,40.80331667,5.3824984223180576e-11,3.3965990560755976e-05,7.0,30.0,2.140745172914965,2.236748638835499,1.1669724422072103,1.2554665336859319,42.0,111.0,59.0,273.0
-73.90609333,40.80328,5.3824984223180576e-11,3.3965990560755976e-05,8.0,30.0,2.1846199872578485,2.239544769042797,1.1671450514843682,1.2484996583508408,41.0,111.0,59.0,273.0
-73.90617,40.80319667,5.3824984223180576e-11,3.3965990560755976e-05,8.0,30.0,2.1846199872578485,2.2453976955811616,1.1671450514843682,1.2372677243571086,41.0,115.0,59.0,273.0
-73.90625667,40.80311667,1.898040681044014e-11,3.651294352877154e-05,10.0,32.0,2.140745172914965,2.276004387852482,1.1669724422072103,1.263801677149527,42.0,116.0,59.0,273.0
-73.90634667,40.803035,1.898040681044014e-11,3.651294352877154e-05,10.0,34.0,1.9555599877297798,2.237276942874802,0.9078014178903838,1.244023556247765,34.0,116.0,59.0,273.0
-73.90642833,40.80296167,1.898040681044014e-11,3.651294352877154e-05,11.0,34.0,1.9214328453108591,2.2150039436277478,0.9089097972119721,1.2505180014588069,37.0,118.0,59.0,273.0
-73.90650333,40.802895,1.898040681044014e-11,3.651294352877154e-05,11.0,34.0,1.9214328453108591,2.213190758308925,0.9089097972119721,1.2304576447032343,37.0,135.0,59.0,273.0
-73.90665167,40.80274667,1.2345976484361183e-10,5.94492654978442e-05,10.0,35.0,1.9214328453108591,2.213190758308925,0.9089097972119721,1.2304576447032343,37.0,135.0,59.0,273.0
-73.906725,40.80267333,1.2345976484361183e-10,5.94492654978442e-05,10.0,34.0,1.9277465678208023,2.2102260782137977,0.8908694656156125,1.2369513724625163,38.0,135.0,59.0,273.0
-73.9068,40.8026,1.2345976484361183e-10,5.94492654978442e-05,12.0,37.0,1.9093377211858154,2.196926890541118,0.899776581671497,1.2365893138914121,38.0,134.0,59.0,532.0
-73.90687333,40.80252833,1.2345976484361183e-10,5.94492654978442e-05,12.0,37.0,1.8896592989208296,2.240864075334539,0.9087892256726721,1.2848032479429201,38.0,140.0,59.0,532.0
-73.90694833,40.80245333,1.2345976484361183e-10,5.94492654978442e-05,12.0,38.0,1.9214328453108591,2.2434082018402397,0.9089097972119721,1.2781864071032538,36.0,140.0,59.0,532.0
-73.90702,40.80237833,1.2345976484361183e-10,5.94492654978442e-05,14.0,39.0,1.9733382087249802,2.295420655623469,0.9131819296984247,1.3149577175752074,34.0,141.0,59.0,532.0
-73.90709167,40.80230833,1.2345976484361183e-10,5.94492654978442e-05,14.0,39.0,1.9723127552144024,2.2774777151563463,0.930562179134153,1.3101175069758744,33.0,140.0,59.0,532.0
-73.90714667,40.80225167,1.2345976484361183e-10,5.94492654978442e-05,14.0,41.0,1.9914337000873168,2.2795874469450355,0.9016430077964043,1.3034383281513109,35.0,140.0,59.0,532.0
-73.90718,40.802215,1.2345976484361183e-10,5.94492654978442e-05,14.0,41.0,1.9733382087249802,2.268575580342794,0.9131819296984248,1.2966399750996338,35.0,141.0,59.0,532.0
-73.907205,40.80219167,1.368767914083755e-11,1.495845255767578e-05,14.0,40.0,1.8953896782913255,2.306266736096907,0.837808498109547,1.342949635228265,22.0,256.0,59.0,532.0
-73.90729,40.80219167,1.368767914083755e-11,1.495845255767578e-05,15.0,40.0,1.8720047867481622,2.295053651885784,0.8460389002404882,1.3359895642165676,22.0,258.0,59.0,532.0
-73.90734333,40.80221667,1.368767914083755e-11,1.495845255767578e-05,14.0,41.0,1.812804308073346,2.3019648905927856,0.853174020189356,1.3312376556971082,23.0,259.0,59.0,588.0
-73.90740333,40.80225167,1.368767914083755e-11,1.495845255767578e-05,14.0,41.0,1.7850039889568017,2.3019648905927856,0.85960099931021,1.3312376556971082,23.0,259.0,59.0,588.0
-73.90747,40.80229667,1.368767914083755e-11,1.495845255767578e-05,14.0,41.0,1.7850039889568017,2.3049546419847937,0.8596009993102098,1.3374709079518878,23.0,255.0,59.0,588.0
-73.90754833,40.80234333,1.368767914083755e-11,1.495845255767578e-05,14.0,41.0,1.812804308073346,2.3264802934031867,0.853174020189356,1.3666187975550337,23.0,258.0,59.0,588.0
-73.90763833,40.802395,1.368767914083755e-11,1.495845255767578e-05,15.0,41.0,1.8266706556234684,2.3311152108722686,0.8224295699048622,1.40331749304358,27.0,260.0,59.0,588.0
-73.90773333,40.80244667,0.0,0.0,15.0,42.0,1.8584656808397557,2.327861309892374,0.8216510663115868,1.3788803290638911,26.0,263.0,59.0,588.0
-73.90783167,40.80250333,0.0,0.0,14.0,44.0,1.8584656808397557,2.329314471334623,0.8216510663115868,1.3697359709523973,26.0,270.0,59.0,588.0
-73.90803167,40.802615,0.0,0.0,13.0,45.0,1.8444488766186689,2.3045707924542254,0.7853005742032725,1.3418342227619138,30.0,303.0,59.0,588.0
-73.90812667,40.80266833,0.0,0.0,13.0,46.0,1.7896336185864314,2.299848764664237,0.790659476392852,1.3319234028491147,31.0,307.0,59.0,588.0
-73.90820333,40.80271333,0.0,0.0,13.0,46.0,1.8829665087023424,2.2886603779230343,0.7811074113648769,1.3080729416622958,45.0,316.0,0.0,588.0
-73.90829,40.80275833,0.0,0.0,10.0,46.0,1.9241420575415191,2.2953227984072866,0.7687256918007334,1.3008734128346602,45.0,320.0,0.0,684.0
-73.90837167,40.80281167,0.0,0.0,9.0,48.0,1.9600039889568022,2.313745078519033,0.7800881244322534,1.2953816900415605,48.0,328.0,0.0,684.0
-73.90840167,40.80283,0.0,0.0,10.0,49.0,1.9586248161622088,2.3048684225830938,0.7933879690615612,1.2954762291774289,44.0,329.0,0.0,684.0
-73.90844167,40.80285,0.0,0.0,9.0,49.0,1.9586248161622088,2.3186789837238266,0.7933879690615612,1.3217565700277805,44.0,341.0,0.0,684.0
-73.90849167,40.80287333,0.0,0.0,8.0,49.0,1.9586248161622088,2.3145132453744957,0.7933879690615612,1.3185542749218808,44.0,347.0,214.0,684.0
-73.908605,40.80294,0.0,0.0,7.0,50.0,1.9612941828614214,2.3212854265531915,0.808376958832239,1.3277972667737672,48.0,370.0,214.0,684.0
-73.90866833,40.80298,0.0,0.0,7.0,50.0,1.9371462762486873,2.320256572842837,0.7776492821824121,1.31967430276147,52.0,372.0,214.0,684.0
-73.90873667,40.803025,0.0,0.0,6.0,50.0,1.965717704820116,2.3162533656823014,0.7608825746026767,1.316638538016377,51.0,376.0,214.0,684.0
-73.90881667,40.80307167,0.0,0.0,6.0,50.0,1.9684242018080014,2.317608229998679,0.7302888344273611,1.2953477984946835,56.0,384.0,214.0,684.0
-73.90890167,40.80312,0.0,0.0,5.0,50.0,1.9692338376590783,2.3255848740902345,0.720882635106501,1.2788249208684612,59.0,396.0,214.0,686.0
-73.90898667,40.80317,0.0,0.0,5.0,52.0,1.9820032908893617,2.3683096075293566,0.7162676020555138,1.273625524863674,59.0,447.0,214.0,686.0
-73.90907667,40.80322,0.0,0.0,4.0,53.0,1.9479103163359268,2.3952118236705355,0.7257436354472458,1.2827259899123007,61.0,468.0,473.0,686.0
-73.90917,40.80327167,0.0,0.0,3.0,55.0,2.111492671687559,2.401993621951365,1.085799150777043,1.2722513363081702,178.0,476.0,473.0,895.0
-73.909265,40.80332167,0.0,0.0,3.0,54.0,2.089365521341619,2.4032570812396883,1.052664512781458,1.2585939972130793,176.0,487.0,473.0,895.0
-73.90936,40.80337667,0.0,0.0,3.0,54.0,2.1208551376580105,2.407515108038612,1.0416854539271352,1.2679732919569653,175.0,518.0,473.0,895.0
-73.909455,40.80343333,0.0,0.0,3.0,56.0,2.120788302682292,2.4354578091464743,1.0210808842810353,1.3022838653689515,178.0,768.0,473.0,954.0
-73.90955167,40.80349,0.0,0.0,3.0,56.0,2.120788302682292,2.492559166271226,1.0210808842810353,1.4382051994172942,178.0,1032.0,473.0,1801.0
-73.909645,40.80354833,0.0,0.0,3.0,57.0,2.127696450070525,2.4858959557075155,1.0124178490447278,1.4384369822933118,178.0,1034.0,473.0,2359.0
-73.90975333,40.80359333,0.0,0.0,4.0,57.0,2.2155595445123577,2.5127463280740834,1.1108742574745323,1.4731905884479293,178.0,1130.0,473.0,3370.0
-73.90986,40.80364167,0.0,0.0,4.0,61.0,2.1950917082550476,2.5622539833105744,1.093909407427552,1.538646618448627,183.0,1378.0,473.0,3670.0
-73.90996167,40.80368833,0.0,0.0,5.0,63.0,2.1658223158279584,2.548138483523785,1.1026041987864008,1.5296863070398208,179.0,1717.0,473.0,3670.0
-73.910065,40.80373333,0.0,0.0,5.0,64.0,2.172146703636916,2.5396802180584017,1.129853621097561,1.5307765941780704,183.0,1795.0,529.0,3670.0
-73.91016667,40.803775,0.0,0.0,5.0,64.0,2.184730971578125,2.5589257924821305,1.1284751662748571,1.508145558958376,196.0,1830.0,529.0,3712.0
-73.91026833,40.80381667,0.0,0.0,5.0,63.0,2.195793042750823,2.5875215412747923,1.1139616761900701,1.5306846537324978,201.0,1939.0,529.0,3844.0
-73.91036667,40.80385833,0.0,0.0,4.0,63.0,2.2088921180443943,2.590337241681131,1.070290959787296,1.5353077642767123,215.0,1957.0,529.0,3844.0
-73.910465,40.80390333,0.0,0.0,6.0,62.0,2.1935324034823065,2.5887617008954527,1.0316325547140723,1.5254708792363325,221.0,1975.0,625.0,3844.0
-73.91056667,40.803945,0.0,0.0,6.0,61.0,2.204867614010769,2.6068842510586165,1.0254277986346827,1.519097317246335,229.0,2010.0,625.0,3844.0
-73.91066667,40.80399,0.0,0.0,7.0,57.0,2.1808243767541926,2.6231383068936704,1.040740371959969,1.5175183517100006,218.0,2119.0,625.0,3844.0
-73.91077,40.80403333,0.0,0.0,7.0,58.0,2.191894317608866,2.6349187092925868,1.038002490294229,1.5023175606610844,219.0,2233.0,625.0,4246.0
-73.91087,40.80407667,0.0,0.0,8.0,59.0,2.1736865724086325,2.6488769067917177,1.0334120693886462,1.4936961467462273,221.0,2382.0,625.0,4187.0
-73.91104333,40.80416833,2.1245541943771205e-12,6.072713617071329e-06,10.0,57.0,2.2589766602955903,2.6427568557288827,1.104912093614465,1.4725223876021205,265.0,2523.0,625.0,4599.0
-73.91112667,40.80421,2.1245541943771205e-12,6.072713617071329e-06,10.0,53.0,2.2493529805591694,2.6578846759219026,1.120462279010197,1.469344586095513,263.0,2552.0,625.0,4599.0
-73.91121,40.804245,2.1245541943771205e-12,6.072713617071329e-06,11.0,53.0,2.2960023933740814,2.657921427014993,1.1762078391103226,1.449435022659601,276.0,2584.0,625.0,4599.0
-73.91128667,40.80427167,2.1245541943771205e-12,6.072713617071329e-06,11.0,54.0,2.2775022437882013,2.6762840835149264,1.1847762061908729,1.4554379412537202,279.0,2655.0,625.0,4540.0
-73.911345,40.804295,2.1245541943771205e-12,6.072713617071329e-06,11.0,56.0,2.31902687118045,2.6798909460941474,1.207553399565975,1.45154883745784,279.0,2705.0,625.0,4540.0
-73.911385,40.80431167,2.1245541943771205e-12,6.072713617071329e-06,11.0,57.0,2.331296511021139,2.6831717857419117,1.2299575227170543,1.4457391406009161,302.0,2761.0,625.0,4540.0
-73.91140667,40.80432167,2.1245541943771205e-12,6.072713617071329e-06,11.0,55.0,2.329526088927696,2.6857476248822216,1.237149366283164,1.4457655773276497,302.0,2850.0,625.0,4540.0
-73.91156333,40.80437,2.1245541943771205e-12,6.072713617071329e-06,12.0,59.0,2.3986228904589244,2.7385589216872916,1.2814425494138968,1.5786490588641886,455.0,3079.0,1030.0,4540.0
-73.911605,40.804385,2.1245541943771205e-12,6.072713617071329e-06,13.0,60.0,2.440002285806707,2.72863159809086,1.3226056011317555,1.5708181429119226,655.0,3094.0,1030.0,4540.0
-73.91168667,40.80441833,2.1245541943771205e-12,6.072713617071329e-06,13.0,61.0,2.445002311781783,2.7371733241880865,1.363028939208472,1.5692130586019106,655.0,3148.0,1590.0,4540.0
-73.91172667,40.80443333,2.1245541943771205e-12,6.072713617071329e-06,14.0,62.0,2.445002311781783,2.7372860189652553,1.363028939208472,1.5499697976430264,655.0,3271.0,1590.0,4540.0
-73.91183333,40.80448,2.1245541943771205e-12,6.072713617071329e-06,13.0,61.0,2.4609543754307817,2.7434570842206063,1.3860595491292738,1.5460633943342297,653.0,3293.0,2032.0,8288.0
-73.91187667,40.80449833,2.1245541943771205e-12,6.072713617071329e-06,13.0,62.0,2.432001971013949,2.7489875595357463,1.3947910494371487,1.5449094503393317,659.0,3339.0,2032.0,8288.0
-73.91191667,40.804515,2.1245541943771205e-12,6.072713617071329e-06,14.0,61.0,2.485118227164949,2.7447731316814425,1.4059117174497027,1.5391783939891885,681.0,3342.0,2032.0,8288.0
-73.91195833,40.80453333,2.1245541943771205e-12,6.072713617071329e-06,14.0,61.0,2.485118227164949,2.7579117568831326,1.4059117174497027,1.5408330476039345,681.0,3447.0,2032.0,9024.0
-73.91200333,40.80455333,2.1245541943771205e-12,6.072713617071329e-06,15.0,61.0,2.474092812911201,2.756692315952243,1.39986415434428,1.5376723192447064,684.0,3451.0,2032.0,9914.0
-73.912045,40.80456833,2.1245541943771205e-12,6.072713617071329e-06,15.0,61.0,2.4910364084619037,2.7507712113002305,1.398885447977025,1.5302316247158732,683.0,3461.0,1976.0,9914.0
-73.91207333,40.80457167,2.1245541943771205e-12,6.072713617071329e-06,15.0,61.0,2.513709747597592,2.744967168556378,1.4091947860655265,1.5294210756116056,700.0,3463.0,1976.0,9914.0
-73.91214333,40.8046,2.1245541943771205e-12,6.072713617071329e-06,17.0,60.0,2.502367392862211,2.7701158306327995,1.450825023269589,1.5347143274233153,753.0,3631.0,1976.0,9914.0
-73.91219333,40.80461833,5.974461454053391e-11,4.207577426217772e-05,18.0,60.0,2.5224508112556743,2.7688908155278886,1.4382053620187667,1.531708000342751,778.0,3634.0,1976.0,9914.0
-73.912275,40.804645,5.974461454053391e-11,4.207577426217772e-05,18.0,59.0,2.5215860541576878,2.782394667451306,1.4254036448028782,1.5351047618664975,781.0,3686.0,1976.0,9914.0
